row_id,split
272,train
273,train
274,train
275,train
276,test
277,train
278,test
279,train
280,test
281,train
282,train
283,train
284,train
285,train
286,test
287,train
288,train
289,train
290,train
291,train
292,test
293,test
294,test
295,train
296,train
297,train
298,train
299,train
300,train
301,test
302,train
303,train
304,train
305,train
306,test
307,test
308,test
309,train
310,train
311,train
312,train
313,train
314,train
315,train
316,test
317,train
318,train
319,train
320,train
321,train
322,train
323,train
324,test
325,train
326,test
327,train
328,test
329,train
330,train
331,train
332,train
333,train
334,train
335,train
336,train
337,train
338,test
339,test
340,test
341,train
342,train
343,train
344,train
345,train
346,train
347,train
348,train
349,test
350,train
351,train
352,train
353,train
354,train
355,train
356,train
357,train
358,train
359,train
360,train
361,train
362,train
363,test
364,train
365,train
366,test
367,train
368,train
369,train
370,train
371,train
372,test
373,train
374,train
375,train
376,train
377,train
378,train
379,train
380,train
381,train
382,train
383,test
384,test
385,test
386,train
387,train
388,train
389,train
390,train
391,train
392,train
393,train
394,train
395,test
396,train
397,train
398,test
399,train
400,train
401,train
402,train
403,train
404,train
405,train
406,train
407,train
408,test
409,train
410,train
411,train
412,test
413,train
414,train
415,train
416,train
417,test
418,train
419,train
420,train
421,train
422,test
423,train
424,train
425,train
426,train
427,train
428,test
429,train
430,train
431,test
432,test
433,test
434,test
435,train
436,test
437,test
438,train
439,test
440,train
441,train
442,train
443,train
444,train
445,train
446,train
447,test
448,train
449,train
450,test
451,train
452,test
453,train
454,test
455,test
456,train
457,train
458,train
459,train
460,train
461,train
462,train
463,train
464,train
465,train
466,train
467,test
468,train
469,train
470,train
471,train
472,train
473,test
474,train
475,train
476,test
477,test
478,train
479,test
480,train
481,train
482,train
483,train
484,test
485,test
486,train
487,train
488,train
489,test
490,train
491,train
492,train
493,train
494,train
495,train
496,train
497,test
498,train
499,train
500,train
501,test
502,train
503,train
504,train
505,train
506,train
507,train
508,train
509,train
510,train
511,train
512,train
513,train
514,train
515,train
516,train
517,train
518,train
519,train
520,test
521,train
522,test
523,test
524,train
525,train
526,test
527,train
528,train
529,test
530,test
531,train
532,train
533,train
534,train
535,train
536,test
537,train
538,train
539,train
540,train
541,train
542,train
543,train
544,train
545,train
546,train
547,train
548,train
549,train
550,train
551,train
552,train
553,train
554,train
555,train
556,train
557,train
558,test
559,train
560,train
561,train
562,train
563,train
564,test
565,test
566,train
567,train
568,test
569,train
570,train
571,train
572,train
573,train
574,train
575,train
576,train
577,train
578,train
579,train
580,test
581,train
582,train
583,train
584,train
585,train
586,train
587,train
588,train
589,test
590,test
591,train
592,train
593,train
594,train
595,train
596,train
597,train
598,train
599,train
600,train
601,test
602,train
603,test
604,train
605,train
606,train
607,train
608,train
609,train
610,train
611,train
612,test
613,train
614,train
615,train
616,train
617,train
618,train
619,train
620,train
621,test
622,test
623,train
624,test
625,train
626,train
627,train
628,train
629,train
630,train
631,test
632,train
633,train
634,train
635,train
636,train
637,test
638,train
639,train
640,train
641,train
642,test
643,train
644,train
645,train
646,train
647,train
648,train
649,train
650,train
651,train
652,train
653,train
654,train
655,train
656,train
657,test
658,train
659,test
660,train
661,train
662,train
663,train
664,train
665,train
666,train
667,test
668,train
669,test
670,train
671,train
672,train
673,test
674,train
675,train
676,train
677,train
678,train
679,train
680,train
681,train
682,train
683,train
684,train
685,train
686,train
687,train
688,train
689,train
690,train
691,train
692,train
693,train
694,train
695,train
696,train
697,train
698,test
699,test
700,train
701,train
702,test
703,train
704,train
705,test
706,train
707,test
708,train
709,train
710,train
711,train
712,train
713,train
714,train
715,test
716,train
717,train
718,train
719,train
720,train
721,train
722,train
723,test
724,test
725,train
726,test
727,test
728,train
729,train
730,train
731,test
732,test
733,train
734,train
735,train
736,train
737,train
738,train
739,train
740,train
741,train
742,train
743,train
744,test
745,train
746,train
747,test
748,train
749,train
750,train
751,train
752,train
753,train
754,train
755,train
756,train
757,train
758,train
759,train
760,train
761,test
762,train
763,test
764,test
765,train
766,train
767,train
768,train
769,train
770,train
771,train
772,train
773,train
774,train
775,train
776,train
777,train
778,train
779,train
780,train
781,train
782,train
783,test
784,train
785,train
786,test
787,test
788,train
789,train
790,train
791,test
792,train
793,train
794,train
795,train
796,test
797,train
798,train
799,train
800,test
801,train
802,train
803,test
804,train
805,train
806,train
807,train
808,train
809,train
810,train
811,train
812,train
813,train
814,train
815,train
816,train
817,train
818,train
819,train
820,train
821,train
822,train
823,train
824,train
825,train
826,train
827,train
828,train
829,train
830,train
831,train
832,train
833,train
834,train
835,test
836,test
837,test
838,test
839,train
840,train
841,train
842,train
843,train
844,train
845,train
846,train
847,train
848,train
849,test
850,train
851,train
852,train
853,train
854,train
855,train
856,train
857,test
858,train
859,train
860,train
861,test
862,train
863,train
864,train
865,train
866,test
867,train
868,test
869,train
870,train
871,train
872,train
873,train
874,train
875,train
876,train
877,train
878,test
879,train
880,train
881,train
882,train
883,train
884,train
885,train
886,train
887,train
888,train
889,train
890,train
891,test
892,train
893,test
894,test
895,train
896,train
897,train
898,train
899,test
900,train
901,train
902,train
903,train
904,test
905,train
906,train
907,train
908,train
909,train
910,train
911,train
912,train
913,train
914,train
915,train
916,train
917,train
918,train
919,train
920,train
921,train
922,train
923,train
924,train
925,train
926,train
927,train
928,test
929,train
930,train
931,test
932,train
933,train
934,train
935,train
936,train
937,train
938,train
939,test
940,train
941,train
942,train
943,train
944,train
945,test
946,train
947,train
948,train
949,test
950,train
951,train
952,train
953,train
954,train
955,train
956,train
957,train
958,train
959,train
960,test
961,train
962,test
963,train
964,train
965,test
966,train
967,train
968,train
969,train
970,test
971,train
972,train
973,test
974,test
975,train
976,train
977,test
978,train
979,train
980,train
981,train
982,train
983,train
984,test
985,train
986,train
987,train
988,test
989,test
990,train
991,test
992,train
993,train
994,train
995,train
996,train
997,test
998,test
999,test
1000,test
1001,test
1002,train
1003,train
1004,train
1005,train
1006,train
1007,train
1008,train
1009,test
1010,test
1011,train
1012,train
1013,train
1014,train
1015,train
1016,train
1017,train
1018,train
1019,train
1020,train
1021,train
1022,train
1023,train
1024,test
1025,train
1026,train
1027,train
1028,test
1029,train
1030,train
1031,train
1032,train
1033,train
1034,train
1035,train
1036,test
1037,train
1038,test
1039,train
1040,train
1041,train
1042,train
1043,test
1044,train
1045,train
1046,test
1047,train
1048,train
1049,train
1050,train
1051,train
1052,train
1053,test
1054,train
1055,train
1056,train
1057,train
1058,train
1059,train
1060,train
1061,test
1062,train
1063,train
1064,train
1065,train
1066,train
1067,train
1068,train
1069,train
1070,train
1071,train
1072,train
1073,train
1074,train
1075,train
1076,train
1077,test
1078,train
1079,test
1080,test
1081,test
1082,train
1083,train
1084,train
1085,train
1086,train
1087,train
1088,train
1089,train
1090,test
1091,test
1092,train
1093,train
1094,train
1095,train
1096,train
1097,train
1098,train
1099,train
1100,train
1101,train
1102,train
1103,train
1104,test
1105,test
1106,train
1107,train
1108,test
1109,test
1110,train
1111,test
1112,train
1113,train
1114,test
1115,train
1116,train
1117,train
1118,train
1119,train
1120,train
1121,test
1122,train
1123,test
1124,test
1125,test
1126,train
1127,train
1128,train
1129,train
1130,test
1131,train
1132,train
1133,train
1134,train
1135,train
1136,train
1137,train
1138,test
1139,test
1140,test
1141,train
1142,train
1143,train
1144,test
1145,train
1146,train
1147,train
1148,train
1149,test
1150,train
1151,train
1152,test
1153,train
1154,train
1155,train
1156,train
1157,train
1158,train
1159,train
1160,train
1161,train
1162,train
1163,train
1164,train
1165,train
1166,train
1167,train
1168,train
1169,train
1170,train
1171,test
1172,train
1173,train
1174,train
1175,train
1176,train
1177,test
1178,train
1179,train
1180,test
1181,train
1182,train
1183,train
1184,train
1185,train
1186,train
1187,train
1188,test
1189,train
1190,train
1191,train
1192,test
1193,train
1194,train
1195,train
1196,test
1197,train
1198,train
1199,test
1200,train
1201,train
1202,test
1203,train
1204,test
1205,train
1206,train
1207,train
1208,train
1209,test
1210,train
1211,train
1212,train
1213,test
1214,train
1215,train
1216,train
1217,train
1218,train
1219,test
1220,train
1221,train
1222,train
1223,train
1224,test
1225,train
1226,test
1227,train
1228,train
1229,train
1230,test
1231,train
1232,test
1233,train
1234,train
1235,test
1236,train
1237,test
1238,test
1239,train
1240,train
1241,train
1242,train
1243,train
1244,train
1245,train
1246,train
1247,train
1248,train
1249,train
1250,train
1251,train
1252,train
1253,train
1254,train
1255,train
1256,test
1257,train
1258,test
1259,train
1260,train
1261,train
1262,train
1263,train
1264,train
1265,train
1266,train
1267,train
1268,train
1269,train
1270,train
1271,train
1272,train
1273,train
1274,test
1275,train
1276,train
1277,train
1278,train
1279,train
1280,train
1281,test
1282,test
1283,test
1284,train
1285,train
1286,train
1287,train
1288,train
1289,train
1290,test
1291,test
1292,train
1293,train
1294,train
1295,train
1296,train
1297,train
1298,train
1299,train
1300,test
1301,train
1302,train
1303,train
1304,train
1305,train
1306,train
1307,train
1308,train
1309,test
1310,train
1311,train
1312,train
1313,train
1314,train
1315,train
1316,train
1317,train
1318,train
1319,train
1320,train
1321,train
1322,test
1323,train
1324,train
1325,test
1326,train
1327,train
1328,train
1329,train
1330,train
1331,train
1332,train
1333,test
1334,train
1335,train
1336,train
1337,train
1338,train
1339,train
1340,train
1341,train
1342,train
1343,train
1344,train
1345,train
1346,train
1347,train
1348,test
1349,train
1350,test
1351,train
1352,train
1353,test
1354,train
1355,test
1356,test
1357,test
1358,train
1359,test
1360,train
1361,train
1362,test
1363,train
1364,train
1365,train
1366,train
1367,train
1368,test
1369,train
1370,test
1371,train
1372,train
1373,train
1374,test
1375,test
1376,test
1377,train
1378,train
1379,train
1380,train
1381,train
1382,train
1383,train
1384,train
1385,train
1386,test
1387,train
1388,train
1389,train
1390,train
1391,test
1392,train
1393,train
1394,train
1395,train
1396,train
1397,test
1398,train
1399,train
1400,test
1401,train
1402,train
1403,train
1404,train
1405,test
1406,train
1407,train
1408,test
1409,test
1410,train
1411,train
1412,train
1413,test
1414,test
1415,train
1416,train
1417,train
1418,train
1419,train
1420,train
1421,train
1422,test
1423,train
1424,train
1425,train
1426,test
1427,train
1428,train
1429,train
1430,train
1431,train
1432,test
1433,train
1434,train
1435,train
1436,train
1437,test
1438,train
1439,test
1440,train
1441,train
1442,test
1443,train
1444,train
1445,test
1446,train
1447,train
1448,train
1449,test
1450,train
1451,test
1452,train
1453,train
1454,test
1455,test
1456,train
1457,train
1458,train
1459,train
1460,train
1461,test
1462,test
1463,train
1464,train
1465,train
1466,test
1467,train
1468,train
1469,test
1470,test
1471,train
1472,train
1473,test
1474,train
1475,train
1476,train
1477,train
1478,train
1479,train
1480,train
1481,test
1482,train
1483,train
1484,train
1485,train
1486,train
1487,test
1488,train
1489,train
1490,train
1491,train
1492,train
1493,train
1494,train
1495,train
1496,test
1497,train
1498,train
1499,train
1500,test
1501,train
1502,train
1503,train
1504,train
1505,train
1506,train
1507,train
1508,train
1509,train
1510,train
1511,train
1512,train
1513,train
1514,train
1515,train
1516,train
1517,train
1518,test
1519,train
1520,train
1521,train
1522,train
1523,train
1524,train
1525,test
1526,train
1527,train
1528,train
1529,train
1530,train
1531,train
1532,train
1533,train
1534,train
1535,test
1536,train
1537,train
1538,train
1539,train
1540,train
1541,train
1542,train
1543,train
1544,train
1545,train
1546,train
1547,train
1548,train
1549,train
1550,train
1551,train
1552,train
1553,train
1554,train
1555,train
1556,test
1557,train
1558,train
1559,train
1560,train
1561,train
1562,train
1563,train
1564,train
1565,train
1566,train
1567,train
1568,train
1569,train
1570,test
1571,train
1572,test
1573,train
1574,train
1575,train
1576,train
1577,train
1578,test
1579,train
1580,test
1581,train
1582,train
1583,train
1584,train
1585,train
1586,test
1587,train
1588,train
1589,train
1590,test
1591,train
1592,train
1593,train
1594,train
1595,train
1596,train
1597,test
1598,test
1599,test
1600,test
1601,train
1602,test
1603,train
1604,train
1605,test
1606,train
1607,test
1608,train
1609,train
1610,train
1611,train
1612,train
1613,test
1614,train
1615,train
1616,train
1617,train
1618,train
1619,test
1620,test
1621,test
1622,train
1623,test
1624,test
1625,train
1626,test
1627,train
1628,train
1629,train
1630,test
1631,train
1632,train
1633,test
1634,train
1635,train
1636,test
1637,train
1638,train
1639,train
1640,test
1641,test
1642,test
1643,train
1644,train
1645,train
1646,train
1647,train
1648,train
1649,train
1650,test
1651,test
1652,train
1653,train
1654,test
1655,test
1656,train
1657,test
1658,train
1659,train
1660,train
1661,test
1662,train
1663,train
1664,train
1665,train
1666,train
1667,test
1668,test
1669,train
1670,train
1671,test
1672,train
1673,train
1674,train
1675,train
1676,test
1677,train
1678,train
1679,train
1680,train
1681,test
1682,train
1683,train
1684,train
1685,train
1686,train
1687,test
1688,test
1689,train
1690,test
1691,train
1692,train
1693,train
1694,train
1695,train
1696,train
1697,train
1698,test
1699,train
1700,test
1701,test
1702,train
1703,train
1704,train
1705,train
1706,train
1707,test
1708,train
1709,train
1710,train
1711,train
1712,train
1713,train
1714,train
1715,train
1716,train
1717,train
1718,train
1719,train
1720,train
1721,train
1722,train
1723,train
1724,test
1725,train
1726,test
1727,test
1728,test
1729,train
1730,train
1731,train
1732,train
1733,test
1734,train
1735,train
1736,train
1737,train
1738,train
1739,test
1740,test
1741,train
1742,train
1743,test
1744,test
1745,train
1746,train
1747,train
1748,test
1749,train
1750,test
1751,train
1752,train
1753,train
1754,train
1755,train
1756,train
1757,train
1758,test
1759,train
1760,train
1761,test
1762,train
1763,test
1764,train
1765,train
1766,train
1767,train
1768,train
1769,train
1770,train
1771,train
1772,train
1773,test
1774,train
1775,train
1776,train
1777,train
1778,test
1779,train
1780,train
1781,train
1782,train
1783,test
1784,train
1785,train
1786,train
1787,train
1788,train
1789,train
1790,train
1791,train
1792,train
1793,test
1794,train
1795,train
1796,train
1797,test
1798,train
1799,train
1800,train
1801,train
1802,train
1803,train
1804,train
1805,train
1806,test
1807,train
1808,train
1809,train
1810,train
1811,train
1812,test
1813,train
1814,train
1815,train
1816,train
1817,train
1818,train
1819,test
1820,train
1821,test
1822,test
1823,train
1824,train
1825,train
1826,train
1827,test
1828,train
1829,test
1830,train
1831,train
1832,train
1833,train
1834,train
1835,train
1836,train
1837,train
1838,train
1839,train
1840,train
1841,train
1842,test
1843,train
1844,train
1845,test
1846,train
1847,train
1848,test
1849,train
1850,train
1851,train
1852,train
1853,train
1854,train
1855,train
1856,test
1857,test
1858,train
1859,test
1860,train
1861,train
1862,train
1863,test
1864,train
1865,train
1866,train
1867,train
1868,train
1869,test
1870,train
1871,train
1872,train
1873,test
1874,train
1875,train
1876,train
1877,train
1878,train
1879,train
1880,train
1881,train
1882,test
1883,train
1884,train
1885,train
1886,train
1887,test
1888,train
1889,test
1890,test
1891,train
1892,train
1893,test
1894,train
1895,train
1896,test
1897,train
1898,train
1899,train
1900,test
1901,test
1902,train
1903,train
1904,test
1905,train
1906,train
1907,train
1908,train
1909,train
1910,train
1911,test
1912,train
1913,test
1914,train
1915,train
1916,test
1917,train
1918,train
1919,train
1920,train
1921,test
1922,train
1923,train
1924,train
1925,test
1926,test
1927,train
1928,train
1929,test
1930,train
1931,train
1932,train
1933,train
1934,train
1935,train
1936,train
1937,train
1938,train
1939,train
1940,train
1941,train
1942,test
1943,train
1944,test
1945,train
1946,test
1947,test
1948,train
1949,train
1950,test
1951,test
1952,train
1953,train
1954,train
1955,test
1956,train
1957,train
1958,train
1959,test
1960,train
1961,train
1962,test
1963,train
1964,test
1965,train
1966,train
1967,train
1968,test
1969,train
1970,train
1971,train
1972,train
1973,train
1974,train
1975,train
1976,train
1977,train
1978,train
1979,train
1980,train
1981,train
1982,train
1983,train
1984,train
1985,train
1986,test
1987,train
1988,train
1989,train
1990,train
1991,train
1992,train
1993,train
1994,train
1995,train
1996,test
1997,test
1998,test
1999,test
2000,train
2001,train
2002,train
2003,train
2004,train
2005,test
2006,train
2007,test
2008,train
2009,train
2010,train
2011,train
2012,train
2013,train
2014,train
2015,train
2016,train
2017,train
2018,test
2019,train
2020,test
2021,test
2022,test
2023,train
2024,train
2025,train
2026,train
2027,train
2028,train
2029,test
2030,train
2031,train
2032,train
2033,train
2034,train
2035,test
2036,train
2037,train
2038,train
2039,train
2040,train
2041,test
2042,test
2043,train
2044,train
2045,train
2046,train
2047,train
2048,test
2049,test
2050,train
2051,train
2052,train
2053,train
2054,test
2055,train
2056,train
2057,train
2058,train
2059,train
2060,test
2061,train
2062,train
2063,train
2064,train
2065,train
2066,train
2067,train
2068,test
2069,test
2070,test
2071,test
2072,test
2073,train
2074,train
2075,train
2076,train
2077,train
2078,train
2079,train
2080,train
2081,train
2082,train
2083,train
2084,train
2085,train
2086,test
2087,train
2088,test
2089,train
2090,train
2091,train
2092,train
2093,train
2094,train
2095,test
2096,train
2097,train
2098,train
2099,train
2100,train
2101,train
2102,train
2103,test
2104,train
2105,test
2106,train
2107,train
2108,train
2109,train
2110,train
2111,train
2112,train
2113,train
2114,train
2115,train
2116,train
2117,train
2118,train
2119,train
2120,train
2121,test
2122,train
2123,train
2124,train
2125,train
2126,test
2127,train
2128,train
2129,train
2130,test
2131,train
2132,train
2133,train
2134,train
2135,test
2136,test
2137,test
2138,test
2139,test
2140,train
2141,train
2142,test
2143,train
2144,train
2145,train
2146,train
2147,test
2148,train
2149,train
2150,test
2151,test
2152,train
2153,train
2154,train
2155,train
2156,train
2157,train
2158,train
2159,train
2160,train
2161,train
2162,train
2163,train
2164,train
2165,train
2166,train
2167,test
2168,train
2169,train
2170,train
2171,train
2172,train
2173,train
2174,train
2175,train
2176,train
2177,train
2178,train
2179,train
2180,train
2181,train
2182,train
2183,test
2184,train
2185,train
2186,train
2187,train
2188,train
2189,train
2190,train
2191,train
2192,train
2193,train
2194,train
2195,train
2196,test
2197,train
2198,train
2199,test
2200,train
2201,train
2202,train
2203,train
2204,train
2205,train
2206,train
2207,test
2208,train
2209,train
2210,train
2211,train
2212,train
2213,test
2214,test
2215,test
2216,train
2217,train
2218,train
2219,train
2220,train
2221,test
2222,train
2223,train
2224,train
2225,train
2226,train
2227,train
2228,train
2229,train
2230,train
2231,test
2232,train
2233,test
2234,train
2235,train
2236,train
2237,train
2238,train
2239,train
2240,train
2241,test
2242,train
2243,train
2244,train
2245,train
2246,test
2247,train
2248,test
2249,train
2250,train
2251,train
2252,train
2253,train
2254,train
2255,train
2256,train
2257,train
2258,train
2259,train
2260,train
2261,train
2262,train
2263,train
2264,train
2265,train
2266,train
2267,test
2268,train
2269,train
2270,train
2271,test
2272,train
2273,train
2274,train
2275,train
2276,train
2277,train
2278,train
2279,test
2280,train
2281,train
2282,train
2283,train
2284,train
2285,train
2286,train
2287,train
2288,train
2289,train
2290,train
2291,train
2292,train
2293,test
2294,test
2295,train
2296,train
2297,train
2298,test
2299,train
2300,train
2301,train
2302,train
2303,train
2304,train
2305,train
2306,train
2307,train
2308,train
2309,train
2310,train
2311,train
2312,train
2313,train
2314,test
2315,train
2316,train
2317,test
2318,test
2319,test
2320,train
2321,train
2322,train
2323,train
2324,train
2325,train
2326,train
2327,test
2328,train
2329,train
2330,train
2331,train
2332,train
2333,train
2334,train
2335,train
2336,train
2337,train
2338,train
2339,train
2340,train
2341,train
2342,test
2343,train
2344,train
2345,train
2346,train
2347,test
2348,train
2349,train
2350,train
2351,train
2352,train
2353,test
2354,train
2355,train
2356,train
2357,train
2358,train
2359,train
2360,train
2361,train
2362,train
2363,train
2364,train
2365,train
2366,train
2367,test
2368,train
2369,train
2370,train
2371,train
2372,train
2373,test
2374,train
2375,train
2376,train
2377,train
2378,train
2379,train
2380,train
2381,test
2382,test
2383,train
2384,train
2385,train
2386,train
2387,train
2388,train
2389,train
2390,test
2391,train
2392,train
2393,train
2394,train
2395,test
2396,train
2397,train
2398,train
2399,train
2400,test
2401,train
2402,train
2403,train
2404,test
2405,train
2406,train
2407,train
2408,train
2409,test
2410,test
2411,train
2412,train
2413,test
2414,test
2415,train
2416,train
2417,train
2418,train
2419,train
2420,train
2421,train
2422,train
2423,train
2424,train
2425,train
2426,train
2427,train
2428,train
2429,train
2430,train
2431,train
2432,train
2433,train
2434,train
2435,train
2436,test
2437,train
2438,test
2439,train
2440,train
2441,train
2442,train
2443,train
2444,train
2445,train
2446,train
2447,train
2448,train
2449,test
2450,test
2451,train
2452,train
2453,train
2454,train
2455,train
2456,train
2457,test
2458,train
2459,test
2460,train
2461,train
2462,train
2463,train
2464,test
2465,train
2466,train
2467,train
2468,train
2469,train
2470,train
2471,train
2472,train
2473,train
2474,train
2475,train
2476,train
2477,train
2478,train
2479,train
2480,train
2481,train
2482,train
2483,train
2484,train
2485,train
2486,train
2487,test
2488,train
2489,train
2490,test
2491,train
2492,train
2493,train
2494,train
2495,test
2496,train
2497,train
2498,train
2499,test
2500,train
2501,train
2502,train
2503,train
2504,test
2505,test
2506,train
2507,train
2508,train
2509,test
2510,train
2511,train
2512,train
2513,train
2514,train
2515,test
2516,train
2517,train
2518,train
2519,train
2520,train
2521,train
2522,train
2523,train
2524,train
2525,train
2526,train
2527,train
2528,train
2529,train
2530,train
2531,train
2532,test
2533,train
2534,test
2535,train
2536,train
2537,train
2538,train
2539,train
2540,train
2541,train
2542,train
2543,train
2544,train
2545,train
2546,train
2547,train
2548,train
2549,train
2550,train
2551,train
2552,train
2553,test
2554,test
2555,train
2556,train
2557,train
2558,test
2559,train
2560,train
2561,test
2562,train
2563,test
2564,train
2565,train
2566,train
2567,train
2568,train
2569,train
2570,train
2571,train
2572,train
2573,train
2574,train
2575,train
2576,train
2577,train
2578,train
2579,train
2580,train
2581,train
2582,train
2583,train
2584,test
2585,train
2586,train
2587,train
2588,train
2589,train
2590,test
2591,train
2592,train
2593,test
2594,train
2595,train
2596,train
2597,train
2598,train
2599,train
2600,test
2601,train
2602,train
2603,train
2604,test
2605,train
2606,train
2607,train
2608,test
2609,train
2610,train
2611,train
2612,train
2613,train
2614,train
2615,train
2616,train
2617,test
2618,test
2619,train
2620,train
2621,train
2622,train
2623,test
2624,train
2625,test
2626,train
2627,train
2628,test
2629,train
2630,train
2631,train
2632,test
2633,train
2634,train
2635,train
2636,train
2637,train
2638,test
2639,train
2640,train
2641,train
2642,train
2643,train
2644,test
2645,train
2646,train
2647,train
2648,train
2649,test
2650,train
2651,train
2652,train
2653,train
2654,train
2655,train
2656,train
2657,test
2658,train
2659,train
2660,test
2661,train
2662,train
2663,train
2664,train
2665,test
2666,train
2667,train
2668,test
2669,train
2670,train
2671,test
2672,train
2673,train
2674,test
2675,train
2676,test
2677,train
2678,train
2679,train
2680,train
2681,train
2682,train
2683,train
2684,test
2685,train
2686,train
2687,test
2688,train
2689,train
2690,train
2691,train
2692,train
2693,train
2694,train
2695,train
2696,train
2697,train
2698,train
2699,train
2700,test
2701,train
2702,train
2703,train
2704,train
2705,train
2706,train
2707,train
2708,test
2709,train
2710,train
2711,train
2712,train
2713,test
2714,train
2715,train
2716,train
2717,train
2718,train
2719,train
2720,train
2721,test
2722,train
2723,train
2724,train
2725,train
2726,train
2727,train
2728,train
2729,train
2730,train
2731,train
2732,train
2733,train
2734,train
2735,train
2736,train
2737,train
2738,train
2739,train
2740,train
2741,train
2742,train
2743,train
2744,train
2745,test
2746,test
2747,test
2748,train
2749,train
2750,train
2751,train
2752,test
2753,train
2754,train
2755,train
2756,train
2757,train
2758,test
2759,train
2760,train
2761,train
2762,train
2763,train
2764,train
2765,train
2766,train
2767,train
2768,train
2769,train
2770,test
2771,train
2772,train
2773,train
2774,train
2775,train
2776,train
2777,train
2778,train
2779,test
2780,train
2781,train
2782,train
2783,train
2784,train
2785,train
2786,train
2787,train
2788,train
2789,train
2790,test
2791,train
2792,test
2793,train
2794,train
2795,test
2796,train
2797,train
2798,train
2799,test
2800,train
2801,train
2802,train
2803,test
2804,test
2805,train
2806,train
2807,train
2808,train
2809,train
2810,train
2811,test
2812,train
2813,test
2814,train
2815,test
2816,train
2817,train
2818,train
2819,test
2820,train
2821,train
2822,train
2823,train
2824,test
2825,train
2826,train
2827,test
2828,train
2829,test
2830,train
2831,train
2832,train
2833,train
2834,train
2835,train
2836,train
2837,train
2838,train
2839,test
2840,train
2841,train
2842,train
2843,train
2844,train
2845,test
2846,train
2847,train
2848,train
2849,train
2850,train
2851,train
2852,test
2853,train
2854,test
2855,train
2856,train
2857,train
2858,train
2859,train
2860,train
2861,train
2862,train
2863,train
2864,train
2865,train
2866,train
2867,train
2868,train
2869,test
2870,train
2871,train
2872,train
2873,train
2874,train
2875,test
2876,train
2877,train
2878,train
2879,train
2880,train
2881,train
2882,test
2883,train
2884,train
2885,train
2886,train
2887,train
2888,train
2889,train
2890,test
2891,train
2892,test
2893,train
2894,test
2895,train
2896,train
2897,train
2898,train
2899,train
2900,train
2901,train
2902,train
2903,train
2904,train
2905,test
2906,train
2907,test
2908,train
2909,train
2910,train
2911,train
2912,train
2913,train
2914,train
2915,train
2916,train
2917,train
2918,test
2919,train
2920,train
2921,train
2922,train
2923,train
2924,train
2925,test
2926,test
2927,train
2928,train
2929,train
2930,train
2931,test
2932,train
2933,train
2934,train
2935,train
2936,train
2937,train
2938,train
2939,train
2940,train
2941,train
2942,train
2943,train
2944,test
2945,train
2946,train
2947,test
2948,train
2949,train
2950,test
2951,train
2952,train
2953,train
2954,train
2955,train
2956,train
2957,train
2958,train
2959,train
2960,train
2961,train
2962,train
2963,test
2964,test
2965,train
2966,test
2967,train
2968,test
2969,train
2970,test
2971,train
2972,train
2973,train
2974,train
2975,train
2976,train
2977,train
2978,train
2979,train
2980,test
2981,train
2982,train
2983,train
2984,train
2985,train
2986,train
2987,train
2988,train
2989,train
2990,test
2991,train
2992,train
2993,train
2994,train
2995,test
2996,test
