row_id,split
272,train
273,train
274,train
275,train
276,train
277,test
278,train
279,train
280,train
281,test
282,train
283,train
284,train
285,train
286,test
287,train
288,train
289,train
290,train
291,test
292,test
293,train
294,train
295,train
296,train
297,train
298,train
299,train
300,test
301,test
302,test
303,train
304,train
305,train
306,train
307,train
308,train
309,train
310,train
311,train
312,train
313,train
314,train
315,train
316,train
317,train
318,train
319,train
320,train
321,train
322,test
323,train
324,train
325,train
326,train
327,train
328,train
329,train
330,train
331,test
332,train
333,test
334,test
335,train
336,train
337,train
338,train
339,train
340,train
341,train
342,test
343,train
344,train
345,train
346,test
347,test
348,train
349,train
350,test
351,test
352,train
353,train
354,test
355,test
356,train
357,train
358,train
359,test
360,train
361,train
362,train
363,test
364,train
365,train
366,train
367,train
368,test
369,test
370,train
371,train
372,test
373,test
374,train
375,train
376,train
377,test
378,train
379,train
380,train
381,train
382,train
383,train
384,train
385,train
386,train
387,test
388,train
389,train
390,train
391,train
392,train
393,test
394,train
395,train
396,train
397,train
398,train
399,test
400,train
401,train
402,train
403,test
404,test
405,train
406,train
407,train
408,train
409,train
410,train
411,train
412,train
413,train
414,train
415,train
416,train
417,train
418,test
419,train
420,test
421,train
422,train
423,train
424,test
425,train
426,train
427,train
428,train
429,train
430,train
431,train
432,test
433,train
434,train
435,train
436,train
437,train
438,train
439,train
440,test
441,train
442,train
443,train
444,test
445,train
446,train
447,train
448,train
449,train
450,test
451,train
452,test
453,train
454,train
455,train
456,train
457,train
458,train
459,train
460,train
461,test
462,test
463,train
464,train
465,train
466,test
467,train
468,train
469,train
470,train
471,train
472,test
473,train
474,train
475,train
476,train
477,train
478,train
479,train
480,test
481,train
482,train
483,test
484,train
485,train
486,train
487,train
488,test
489,train
490,test
491,train
492,train
493,train
494,train
495,train
496,train
497,test
498,train
499,train
500,train
501,train
502,train
503,train
504,train
505,train
506,train
507,test
508,train
509,train
510,train
511,train
512,train
513,train
514,train
515,test
516,train
517,train
518,train
519,test
520,train
521,train
522,test
523,train
524,train
525,train
526,train
527,train
528,train
529,train
530,train
531,test
532,train
533,train
534,train
535,train
536,train
537,train
538,train
539,train
540,train
541,train
542,test
543,train
544,train
545,train
546,train
547,test
548,train
549,train
550,train
551,train
552,train
553,train
554,train
555,train
556,train
557,train
558,test
559,train
560,train
561,train
562,train
563,train
564,train
565,train
566,train
567,train
568,train
569,train
570,train
571,test
572,train
573,train
574,train
575,train
576,train
577,train
578,test
579,train
580,train
581,train
582,train
583,train
584,train
585,train
586,train
587,test
588,train
589,train
590,train
591,train
592,train
593,train
594,train
595,train
596,train
597,train
598,train
599,train
600,test
601,test
602,test
603,train
604,train
605,train
606,train
607,test
608,train
609,test
610,train
611,train
612,test
613,train
614,train
615,train
616,train
617,test
618,test
619,train
620,test
621,train
622,train
623,train
624,train
625,train
626,train
627,train
628,train
629,train
630,train
631,train
632,train
633,train
634,train
635,train
636,train
637,train
638,train
639,train
640,train
641,train
642,train
643,train
644,train
645,test
646,train
647,train
648,train
649,test
650,train
651,train
652,train
653,train
654,train
655,train
656,train
657,train
658,train
659,train
660,train
661,train
662,train
663,train
664,train
665,test
666,train
667,train
668,train
669,train
670,train
671,train
672,train
673,train
674,train
675,train
676,train
677,test
678,train
679,test
680,train
681,train
682,train
683,train
684,train
685,train
686,train
687,train
688,train
689,train
690,train
691,train
692,train
693,train
694,test
695,train
696,test
697,train
698,train
699,test
700,train
701,test
702,train
703,test
704,train
705,train
706,test
707,train
708,train
709,train
710,test
711,train
712,train
713,test
714,test
715,train
716,train
717,train
718,test
719,test
720,train
721,train
722,train
723,train
724,train
725,train
726,train
727,train
728,train
729,test
730,train
731,train
732,train
733,test
734,train
735,train
736,train
737,test
738,train
739,train
740,test
741,train
742,train
743,test
744,train
745,train
746,train
747,train
748,train
749,train
750,train
751,test
752,test
753,train
754,train
755,train
756,train
757,train
758,train
759,train
760,train
761,train
762,train
763,train
764,train
765,train
766,train
767,test
768,train
769,train
770,train
771,train
772,train
773,train
774,train
775,train
776,train
777,train
778,train
779,train
780,train
781,train
782,test
783,train
784,train
785,train
786,train
787,train
788,train
789,train
790,test
791,train
792,train
793,train
794,train
795,train
796,train
797,test
798,train
799,test
800,train
801,train
802,train
803,test
804,train
805,train
806,train
807,train
808,train
809,train
810,train
811,train
812,train
813,train
814,train
815,train
816,test
817,test
818,train
819,train
820,train
821,train
822,train
823,train
824,train
825,train
826,train
827,test
828,train
829,train
830,train
831,train
832,train
833,train
834,test
835,train
836,train
837,train
838,train
839,train
840,train
841,train
842,train
843,train
844,train
845,train
846,test
847,train
848,train
849,test
850,train
851,train
852,train
853,train
854,train
855,train
856,test
857,train
858,train
859,test
860,train
861,train
862,train
863,train
864,train
865,train
866,train
867,test
868,train
869,train
870,train
871,train
872,train
873,train
874,train
875,train
876,train
877,train
878,train
879,test
880,test
881,train
882,test
883,train
884,train
885,train
886,train
887,train
888,test
889,train
890,test
891,train
892,test
893,train
894,test
895,test
896,train
897,train
898,train
899,test
900,train
901,train
902,test
903,train
904,train
905,train
906,train
907,test
908,train
909,train
910,test
911,train
912,train
913,train
914,train
915,train
916,test
917,train
918,train
919,test
920,train
921,train
922,train
923,test
924,train
925,train
926,train
927,train
928,train
929,train
930,train
931,train
932,train
933,train
934,train
935,train
936,train
937,test
938,train
939,test
940,train
941,train
942,train
943,train
944,train
945,train
946,train
947,train
948,train
949,train
950,train
951,test
952,train
953,train
954,train
955,train
956,train
957,train
958,train
959,train
960,train
961,train
962,test
963,train
964,train
965,train
966,train
967,test
968,test
969,train
970,train
971,train
972,train
973,train
974,train
975,test
976,train
977,test
978,train
979,train
980,train
981,train
982,test
983,train
984,train
985,train
986,test
987,train
988,train
989,train
990,train
991,train
992,train
993,train
994,train
995,test
996,train
997,train
998,test
999,train
1000,train
1001,train
1002,train
1003,test
1004,test
1005,train
1006,train
1007,train
1008,test
1009,train
1010,train
1011,train
1012,train
1013,train
1014,test
1015,train
1016,train
1017,train
1018,train
1019,train
1020,train
1021,train
1022,train
1023,test
1024,train
1025,train
1026,train
1027,test
1028,train
1029,train
1030,train
1031,train
1032,train
1033,train
1034,test
1035,train
1036,train
1037,train
1038,train
1039,train
1040,train
1041,train
1042,test
1043,test
1044,train
1045,train
1046,train
1047,train
1048,train
1049,test
1050,train
1051,train
1052,train
1053,test
1054,train
1055,train
1056,train
1057,train
1058,train
1059,train
1060,test
1061,train
1062,train
1063,train
1064,train
1065,train
1066,train
1067,train
1068,train
1069,train
1070,test
1071,train
1072,test
1073,train
1074,train
1075,train
1076,train
1077,train
1078,test
1079,train
1080,test
1081,train
1082,train
1083,train
1084,test
1085,train
1086,test
1087,train
1088,train
1089,train
1090,train
1091,train
1092,train
1093,test
1094,train
1095,train
1096,train
1097,train
1098,train
1099,train
1100,train
1101,train
1102,train
1103,train
1104,train
1105,train
1106,test
1107,test
1108,train
1109,test
1110,train
1111,test
1112,train
1113,train
1114,train
1115,train
1116,train
1117,train
1118,train
1119,train
1120,test
1121,train
1122,test
1123,train
1124,test
1125,train
1126,train
1127,train
1128,test
1129,test
1130,train
1131,test
1132,test
1133,train
1134,train
1135,train
1136,test
1137,train
1138,train
1139,test
1140,train
1141,train
1142,test
1143,train
1144,test
1145,train
1146,test
1147,train
1148,train
1149,train
1150,test
1151,train
1152,train
1153,train
1154,test
1155,train
1156,train
1157,test
1158,test
1159,train
1160,train
1161,train
1162,train
1163,train
1164,train
1165,test
1166,train
1167,train
1168,train
1169,train
1170,train
1171,train
1172,train
1173,train
1174,train
1175,train
1176,train
1177,train
1178,train
1179,train
1180,train
1181,train
1182,train
1183,train
1184,train
1185,train
1186,train
1187,train
1188,train
1189,train
1190,test
1191,test
1192,train
1193,train
1194,train
1195,train
1196,train
1197,train
1198,train
1199,test
1200,train
1201,test
1202,train
1203,test
1204,test
1205,train
1206,test
1207,test
1208,train
1209,train
1210,train
1211,train
1212,train
1213,train
1214,train
1215,train
1216,train
1217,train
1218,train
1219,train
1220,train
1221,train
1222,train
1223,train
1224,test
1225,train
1226,train
1227,train
1228,train
1229,train
1230,train
1231,train
1232,train
1233,train
1234,train
1235,train
1236,train
1237,test
1238,test
1239,test
1240,test
1241,test
1242,train
1243,train
1244,train
1245,test
1246,test
1247,train
1248,train
1249,train
1250,train
1251,train
1252,train
1253,train
1254,train
1255,test
1256,test
1257,train
1258,train
1259,train
1260,train
1261,train
1262,train
1263,train
1264,test
1265,test
1266,train
1267,train
1268,train
1269,train
1270,train
1271,train
1272,test
1273,train
1274,train
1275,train
1276,train
1277,test
1278,train
1279,train
1280,train
1281,train
1282,train
1283,train
1284,train
1285,train
1286,train
1287,train
1288,train
1289,train
1290,train
1291,train
1292,train
1293,train
1294,train
1295,test
1296,train
1297,train
1298,train
1299,train
1300,train
1301,train
1302,train
1303,test
1304,train
1305,train
1306,train
1307,train
1308,train
1309,train
1310,train
1311,train
1312,train
1313,train
1314,train
1315,train
1316,test
1317,train
1318,train
1319,train
1320,test
1321,train
1322,test
1323,test
1324,test
1325,train
1326,train
1327,train
1328,train
1329,train
1330,train
1331,train
1332,test
1333,train
1334,train
1335,train
1336,train
1337,test
1338,train
1339,train
1340,train
1341,test
1342,train
1343,train
1344,train
1345,train
1346,train
1347,train
1348,train
1349,train
1350,train
1351,train
1352,train
1353,train
1354,train
1355,test
1356,train
1357,train
1358,train
1359,train
1360,train
1361,train
1362,test
1363,train
1364,train
1365,train
1366,test
1367,train
1368,train
1369,train
1370,train
1371,test
1372,train
1373,train
1374,train
1375,test
1376,test
1377,train
1378,train
1379,train
1380,train
1381,test
1382,train
1383,train
1384,test
1385,train
1386,train
1387,train
1388,train
1389,train
1390,train
1391,test
1392,train
1393,train
1394,train
1395,train
1396,train
1397,train
1398,train
1399,train
1400,train
1401,train
1402,train
1403,train
1404,train
1405,test
1406,test
1407,train
1408,train
1409,train
1410,test
1411,test
1412,train
1413,train
1414,train
1415,test
1416,test
1417,train
1418,train
1419,train
1420,train
1421,train
1422,test
1423,train
1424,train
1425,test
1426,train
1427,train
1428,train
1429,train
1430,train
1431,train
1432,train
1433,train
1434,train
1435,train
1436,train
1437,train
1438,train
1439,train
1440,test
1441,train
1442,test
1443,train
1444,train
1445,train
1446,test
1447,train
1448,train
1449,train
1450,test
1451,test
1452,train
1453,train
1454,train
1455,train
1456,train
1457,test
1458,train
1459,train
1460,test
1461,train
1462,train
1463,test
1464,train
1465,test
1466,train
1467,train
1468,train
1469,train
1470,train
1471,test
1472,train
1473,train
1474,test
1475,train
1476,train
1477,train
1478,train
1479,test
1480,train
1481,train
1482,train
1483,train
1484,train
1485,train
1486,train
1487,train
1488,train
1489,train
1490,train
1491,test
1492,train
1493,train
1494,train
1495,train
1496,test
1497,train
1498,test
1499,train
1500,test
1501,test
1502,train
1503,train
1504,train
1505,train
1506,train
1507,test
1508,test
1509,test
1510,train
1511,train
1512,train
1513,test
1514,test
1515,train
1516,train
1517,train
1518,train
1519,train
1520,train
1521,train
1522,train
1523,train
1524,train
1525,test
1526,train
1527,train
1528,train
1529,test
1530,train
1531,test
1532,test
1533,train
1534,test
1535,train
1536,train
1537,train
1538,train
1539,test
1540,test
1541,test
1542,train
1543,train
1544,test
1545,train
1546,train
1547,test
1548,train
1549,test
1550,test
1551,test
1552,train
1553,train
1554,test
1555,train
1556,train
1557,train
1558,train
1559,train
1560,train
1561,train
1562,train
1563,train
1564,train
1565,train
1566,test
1567,train
1568,train
1569,test
1570,test
1571,test
1572,train
1573,train
1574,train
1575,train
1576,train
1577,train
1578,train
1579,train
1580,train
1581,test
1582,train
1583,train
1584,train
1585,train
1586,train
1587,test
1588,train
1589,train
1590,test
1591,test
1592,train
1593,train
1594,train
1595,train
1596,train
1597,train
1598,train
1599,train
1600,train
1601,train
1602,train
1603,test
1604,train
1605,train
1606,train
1607,test
1608,test
1609,train
1610,train
1611,train
1612,train
1613,train
1614,test
1615,train
1616,train
1617,train
1618,train
1619,train
1620,train
1621,test
1622,train
1623,train
1624,train
1625,test
1626,train
1627,train
1628,train
1629,train
1630,train
1631,train
1632,train
1633,train
1634,train
1635,test
1636,train
1637,test
1638,train
1639,train
1640,train
1641,train
1642,train
1643,train
1644,train
1645,test
1646,train
1647,train
1648,train
1649,train
1650,train
1651,train
1652,train
1653,train
1654,train
1655,train
1656,train
1657,train
1658,train
1659,train
1660,train
1661,test
1662,train
1663,train
1664,train
1665,train
1666,train
1667,train
1668,train
1669,train
1670,train
1671,train
1672,test
1673,test
1674,test
1675,test
1676,train
1677,test
1678,train
1679,test
1680,train
1681,train
1682,test
1683,train
1684,test
1685,train
1686,train
1687,train
1688,train
1689,train
1690,train
1691,train
1692,train
1693,train
1694,train
1695,train
1696,train
1697,train
1698,train
1699,train
1700,train
1701,train
1702,train
1703,train
1704,test
1705,train
1706,test
1707,train
1708,train
1709,test
1710,train
1711,test
1712,train
1713,train
1714,train
1715,test
1716,train
1717,train
1718,train
1719,train
1720,train
1721,train
1722,train
1723,train
1724,train
1725,train
1726,train
1727,train
1728,train
1729,train
1730,test
1731,test
1732,train
1733,train
1734,test
1735,test
1736,train
1737,train
1738,train
1739,train
1740,test
1741,train
1742,train
1743,train
1744,train
1745,train
1746,train
1747,train
1748,train
1749,train
1750,train
1751,train
1752,train
1753,train
1754,train
1755,train
1756,train
1757,train
1758,train
1759,train
1760,test
1761,train
1762,train
1763,train
1764,train
1765,train
1766,train
1767,train
1768,train
1769,train
1770,train
1771,train
1772,train
1773,test
1774,train
1775,train
1776,train
1777,train
1778,train
1779,test
1780,test
1781,train
1782,train
1783,train
1784,train
1785,test
1786,test
1787,train
1788,train
1789,train
1790,train
1791,train
1792,train
1793,train
1794,train
1795,test
1796,train
1797,train
1798,train
1799,train
1800,train
1801,train
1802,train
1803,train
1804,train
1805,train
1806,train
1807,train
1808,train
1809,train
1810,test
1811,train
1812,train
1813,train
1814,train
1815,train
1816,train
1817,train
1818,test
1819,train
1820,train
1821,train
1822,train
1823,train
1824,train
1825,train
1826,train
1827,train
1828,train
1829,train
1830,test
1831,train
1832,train
1833,train
1834,train
1835,train
1836,train
1837,train
1838,train
1839,test
1840,train
1841,train
1842,train
1843,train
1844,train
1845,train
1846,train
1847,train
1848,train
1849,train
1850,test
1851,test
1852,train
1853,test
1854,train
1855,test
1856,train
1857,train
1858,train
1859,train
1860,test
1861,train
1862,train
1863,test
1864,train
1865,test
1866,train
1867,train
1868,train
1869,test
1870,train
1871,train
1872,train
1873,train
1874,test
1875,train
1876,train
1877,train
1878,train
1879,train
1880,train
1881,train
1882,train
1883,train
1884,train
1885,train
1886,train
1887,train
1888,train
1889,train
1890,train
1891,train
1892,train
1893,test
1894,test
1895,test
1896,train
1897,test
1898,train
1899,train
1900,test
1901,train
1902,train
1903,train
1904,train
1905,test
1906,test
1907,test
1908,train
1909,train
1910,train
1911,train
1912,train
1913,train
1914,train
1915,train
1916,train
1917,train
1918,train
1919,train
1920,train
1921,train
1922,train
1923,train
1924,train
1925,train
1926,train
1927,train
1928,train
1929,test
1930,train
1931,train
1932,train
1933,test
1934,train
1935,test
1936,train
1937,train
1938,train
1939,train
1940,train
1941,train
1942,train
1943,test
1944,train
1945,train
1946,train
1947,train
1948,train
1949,train
1950,train
1951,train
1952,train
1953,train
1954,train
1955,train
1956,train
1957,test
1958,train
1959,train
1960,train
1961,train
1962,train
1963,train
1964,train
1965,train
1966,train
1967,train
1968,train
1969,train
1970,train
1971,test
1972,train
1973,train
1974,train
1975,train
1976,train
1977,test
1978,train
1979,train
1980,train
1981,train
1982,test
1983,test
1984,train
1985,train
1986,test
1987,train
1988,train
1989,test
1990,train
1991,test
1992,train
1993,train
1994,train
1995,train
1996,test
1997,train
1998,test
1999,train
2000,test
2001,train
2002,test
2003,train
2004,train
2005,train
2006,train
2007,test
2008,test
2009,train
2010,test
2011,test
2012,train
2013,train
2014,test
2015,train
2016,train
2017,train
2018,train
2019,test
2020,train
2021,train
2022,train
2023,train
2024,train
2025,test
2026,train
2027,train
2028,test
2029,test
2030,train
2031,test
2032,train
2033,test
2034,train
2035,test
2036,test
2037,train
2038,test
2039,train
2040,test
2041,test
2042,test
2043,test
2044,train
2045,test
2046,train
2047,train
2048,train
2049,train
2050,test
2051,train
2052,train
2053,train
2054,test
2055,test
2056,test
2057,train
2058,train
2059,train
2060,test
2061,train
2062,train
2063,train
2064,train
2065,train
2066,train
2067,train
2068,train
2069,train
2070,train
2071,train
2072,train
2073,train
2074,train
2075,train
2076,train
2077,train
2078,train
2079,train
2080,test
2081,train
2082,train
2083,train
2084,train
2085,test
2086,test
2087,test
2088,train
2089,train
2090,train
2091,train
2092,train
2093,train
2094,test
2095,train
2096,train
2097,train
2098,test
2099,train
2100,train
2101,train
2102,train
2103,test
2104,test
2105,train
2106,train
2107,train
2108,train
2109,test
2110,train
2111,test
2112,train
2113,train
2114,train
2115,train
2116,train
2117,train
2118,train
2119,train
2120,train
2121,train
2122,test
2123,train
2124,train
2125,train
2126,train
2127,train
2128,train
2129,test
2130,train
2131,train
2132,train
2133,train
2134,train
2135,train
2136,train
2137,train
2138,train
2139,train
2140,test
2141,train
2142,test
2143,test
2144,test
2145,test
2146,train
2147,test
2148,test
2149,train
2150,test
2151,train
2152,train
2153,train
2154,train
2155,train
2156,train
2157,train
2158,train
2159,train
2160,train
2161,train
2162,train
2163,train
2164,test
2165,train
2166,train
2167,train
2168,train
2169,train
2170,train
2171,train
2172,train
2173,test
2174,train
2175,train
2176,test
2177,train
2178,test
2179,test
2180,train
2181,train
2182,train
2183,train
2184,test
2185,test
2186,train
2187,train
2188,train
2189,train
2190,train
2191,train
2192,train
2193,train
2194,test
2195,train
2196,test
2197,train
2198,train
2199,train
2200,train
2201,train
2202,train
2203,train
2204,train
2205,train
2206,train
2207,train
2208,train
2209,train
2210,train
2211,train
2212,train
2213,train
2214,train
2215,train
2216,train
2217,train
2218,train
2219,train
2220,test
2221,train
2222,train
2223,train
2224,train
2225,train
2226,train
2227,train
2228,train
2229,train
2230,train
2231,train
2232,train
2233,train
2234,train
2235,train
2236,test
2237,test
2238,train
2239,train
2240,train
2241,train
2242,train
2243,test
2244,train
2245,train
2246,train
2247,train
2248,train
2249,test
2250,train
2251,train
2252,train
2253,train
2254,test
2255,test
2256,train
2257,train
2258,train
2259,train
2260,train
2261,train
2262,train
2263,train
2264,train
2265,test
2266,train
2267,train
2268,train
2269,train
2270,train
2271,train
2272,train
2273,train
2274,train
2275,train
2276,train
2277,train
2278,test
2279,train
2280,test
2281,train
2282,test
2283,train
2284,train
2285,test
2286,train
2287,train
2288,test
2289,train
2290,test
2291,train
2292,test
2293,train
2294,test
2295,train
2296,test
2297,train
2298,train
2299,test
2300,train
2301,train
2302,train
2303,train
2304,train
2305,train
2306,train
2307,test
2308,train
2309,train
2310,train
2311,train
2312,train
2313,train
2314,train
2315,train
2316,test
2317,train
2318,train
2319,train
2320,test
2321,train
2322,train
2323,train
2324,train
2325,test
2326,train
2327,train
2328,train
2329,train
2330,train
2331,train
2332,train
2333,train
2334,train
2335,train
2336,train
2337,train
2338,train
2339,train
2340,test
2341,train
2342,train
2343,train
2344,train
2345,train
2346,test
2347,train
2348,train
2349,test
2350,train
2351,test
2352,train
2353,train
2354,train
2355,train
2356,train
2357,train
2358,train
2359,train
2360,train
2361,train
2362,train
2363,train
2364,train
2365,train
2366,train
2367,test
2368,test
2369,train
2370,train
2371,train
2372,train
2373,train
2374,train
2375,train
2376,train
2377,train
2378,train
2379,train
2380,train
2381,train
2382,train
2383,train
2384,train
2385,train
2386,test
2387,train
2388,train
2389,train
2390,train
2391,test
2392,train
2393,test
2394,test
2395,train
2396,train
2397,train
2398,train
2399,train
2400,train
2401,train
2402,train
2403,train
2404,test
2405,test
2406,train
2407,test
2408,train
2409,train
2410,train
2411,test
2412,train
2413,train
2414,train
2415,train
2416,train
2417,train
2418,train
2419,train
2420,train
2421,test
2422,train
2423,train
2424,train
2425,train
2426,test
2427,train
2428,test
2429,train
2430,train
2431,test
2432,train
2433,train
2434,test
2435,train
2436,test
2437,train
2438,train
2439,test
2440,train
2441,train
2442,train
2443,test
2444,train
2445,train
2446,train
2447,test
2448,train
2449,train
2450,train
2451,train
2452,train
2453,train
2454,train
2455,train
2456,train
2457,train
2458,train
2459,train
2460,train
2461,train
2462,train
2463,train
2464,train
2465,test
2466,train
2467,train
2468,train
2469,train
2470,test
2471,test
2472,train
2473,train
2474,test
2475,train
2476,train
2477,train
2478,train
2479,train
2480,train
2481,train
2482,train
2483,train
2484,train
2485,train
2486,train
2487,test
2488,train
2489,train
2490,train
2491,test
2492,test
2493,train
2494,train
2495,train
2496,test
2497,train
2498,train
2499,train
2500,train
2501,test
2502,train
2503,test
2504,train
2505,train
2506,train
2507,train
2508,train
2509,test
2510,train
2511,train
2512,train
2513,train
2514,train
2515,test
2516,train
2517,train
2518,test
2519,train
2520,test
2521,train
2522,train
2523,train
2524,test
2525,train
2526,test
2527,train
2528,test
2529,train
2530,train
2531,train
2532,train
2533,train
2534,train
2535,train
2536,train
2537,train
2538,train
2539,train
2540,train
2541,test
2542,train
2543,test
2544,train
2545,train
2546,train
2547,train
2548,test
2549,train
2550,train
2551,train
2552,train
2553,test
2554,train
2555,train
2556,train
2557,test
2558,train
2559,train
2560,train
2561,test
2562,train
2563,test
2564,test
2565,test
2566,train
2567,train
2568,train
2569,test
2570,train
2571,test
2572,train
2573,train
2574,test
2575,train
2576,train
2577,train
2578,train
2579,train
2580,train
2581,test
2582,train
2583,train
2584,test
2585,test
2586,train
2587,test
2588,train
2589,train
2590,test
2591,train
2592,train
2593,train
2594,train
2595,train
2596,train
2597,train
2598,train
2599,train
2600,train
2601,train
2602,train
2603,train
2604,train
2605,train
2606,train
2607,test
2608,train
2609,train
2610,test
2611,test
2612,train
2613,train
2614,train
2615,train
2616,train
2617,train
2618,train
2619,train
2620,train
2621,test
2622,train
2623,train
2624,train
2625,train
2626,train
2627,train
2628,train
2629,train
2630,train
2631,train
2632,train
2633,train
2634,train
2635,train
2636,test
2637,test
2638,train
2639,train
2640,train
2641,train
2642,train
2643,train
2644,test
2645,train
2646,test
2647,test
2648,test
2649,train
2650,train
2651,train
2652,train
2653,train
2654,train
2655,train
2656,train
2657,train
2658,test
2659,train
2660,train
2661,test
2662,test
2663,train
2664,train
2665,train
2666,train
2667,train
2668,train
2669,train
2670,train
2671,test
2672,train
2673,train
2674,train
2675,train
2676,train
2677,train
2678,train
2679,train
2680,train
2681,test
2682,train
2683,train
2684,train
2685,train
2686,train
2687,test
2688,train
2689,train
2690,train
2691,train
2692,train
2693,train
2694,train
2695,train
2696,train
2697,test
2698,train
2699,test
2700,train
2701,train
2702,train
2703,train
2704,train
2705,train
2706,train
2707,train
2708,test
2709,train
2710,test
2711,train
2712,train
2713,train
2714,train
2715,train
2716,test
2717,train
2718,train
2719,train
2720,train
2721,train
2722,test
2723,train
2724,test
2725,train
2726,test
2727,test
2728,train
2729,train
2730,train
2731,test
2732,train
2733,train
2734,train
2735,test
2736,train
2737,train
2738,train
2739,train
2740,train
2741,train
2742,train
2743,train
2744,train
2745,test
2746,train
2747,train
2748,train
2749,test
2750,train
2751,train
2752,train
2753,test
2754,train
2755,train
2756,train
2757,train
2758,train
2759,train
2760,train
2761,test
2762,train
2763,test
2764,train
2765,train
2766,train
2767,train
2768,test
2769,train
2770,train
2771,train
2772,train
2773,train
2774,train
2775,train
2776,train
2777,train
2778,train
2779,train
2780,test
2781,train
2782,test
2783,train
2784,train
2785,train
2786,train
2787,train
2788,train
2789,train
2790,train
2791,train
2792,train
2793,train
2794,train
2795,test
2796,test
2797,train
2798,train
2799,test
2800,train
2801,train
2802,train
2803,train
2804,test
2805,train
2806,train
2807,train
2808,train
2809,train
2810,train
2811,train
2812,test
2813,train
2814,train
2815,test
2816,test
2817,train
2818,train
2819,train
2820,train
2821,test
2822,train
2823,test
2824,train
2825,train
2826,train
2827,train
2828,train
2829,train
2830,train
2831,train
2832,train
2833,train
2834,train
2835,train
2836,train
2837,train
2838,test
2839,test
2840,train
2841,train
2842,train
2843,train
2844,train
2845,test
2846,train
2847,train
2848,train
2849,train
2850,train
2851,train
2852,test
2853,train
2854,train
2855,train
2856,train
2857,train
2858,test
2859,train
2860,train
2861,train
2862,train
2863,test
2864,train
2865,test
2866,train
2867,train
2868,train
2869,train
2870,train
2871,train
2872,train
2873,train
2874,train
2875,train
2876,train
2877,test
2878,train
2879,test
2880,train
2881,test
2882,train
2883,train
2884,train
2885,train
2886,train
2887,train
2888,train
2889,train
2890,test
2891,train
2892,train
2893,train
2894,train
2895,train
2896,train
2897,train
2898,test
2899,train
2900,train
2901,train
2902,train
2903,train
2904,train
2905,train
2906,train
2907,train
2908,train
2909,train
2910,train
2911,train
2912,test
2913,train
2914,train
2915,train
2916,train
2917,train
2918,train
2919,train
2920,train
2921,train
2922,test
2923,train
2924,train
2925,train
2926,train
2927,train
2928,train
2929,train
2930,train
2931,test
2932,train
2933,train
2934,test
2935,test
2936,train
2937,train
2938,train
2939,train
2940,train
2941,test
2942,train
2943,train
2944,train
2945,train
2946,test
2947,test
2948,test
2949,train
2950,train
2951,train
2952,train
2953,train
2954,test
2955,test
2956,train
2957,train
2958,test
2959,train
2960,train
2961,train
2962,train
2963,test
2964,train
2965,train
2966,test
2967,train
2968,train
2969,train
2970,train
2971,train
2972,test
2973,train
2974,train
2975,train
2976,train
2977,train
2978,train
2979,train
2980,train
2981,train
2982,train
2983,test
2984,train
2985,train
2986,train
2987,test
2988,train
2989,train
2990,train
2991,train
2992,train
2993,train
2994,train
2995,train
2996,train
